Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class,Day_of_Week,Lighting
Ramapuram,Suresh Nagar,Night,Low,No,No,Outer,Medium,Unsafe,Sunday,Good
Ramapuram,Suresh Nagar,Night,Low,No,No,Outer,Medium,Unsafe,Sunday,Moderate
Ramapuram,Suresh Nagar,Night,Low,No,No,Outer,Medium,Unsafe,Sunday,Moderate
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Monday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Tuesday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Wednesday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Thursday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Friday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Saturday,Good
Ramapuram,Tamil Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Sunday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Monday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Tuesday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Wednesday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Thursday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Friday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Saturday,Good
Ramapuram,Tamil Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Sunday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Monday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Tuesday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Wednesday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Thursday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Friday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Saturday,Good
Ramapuram,Tamil Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Sunday,Good
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Moderate
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Poor
Ramapuram,Tamil Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Poor
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Monday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Tuesday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Wednesday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Thursday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Friday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Saturday,Good
Adyar,Teachers Colony,Morning,Medium,Yes,Yes,Inner,High,Safe,Sunday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Monday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Tuesday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Wednesday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Thursday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Friday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Saturday,Good
Adyar,Teachers Colony,Afternoon,Low,Yes,Yes,Inner,High,Safe,Sunday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Monday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Tuesday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Wednesday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Thursday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Friday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Saturday,Good
Adyar,Teachers Colony,Evening,High,Yes,Yes,Inner,High,Safe,Sunday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Monday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Monday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Monday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Tuesday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Tuesday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Tuesday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Wednesday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Wednesday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Wednesday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Thursday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Thursday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Thursday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Friday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Friday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Friday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Unsafe,Saturday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Unsafe,Saturday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Unsafe,Saturday,Moderate
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Sunday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Sunday,Good
Adyar,Teachers Colony,Night,Medium,Yes,Yes,Inner,High,Safe,Sunday,Moderate
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Monday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Tuesday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Wednesday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Thursday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Friday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Saturday,Good
Ramapuram,Thiru Nagar,Morning,Medium,Yes,No,Inner,Low,Safe,Sunday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Monday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Tuesday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Wednesday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Thursday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Friday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Saturday,Good
Ramapuram,Thiru Nagar,Afternoon,High,Yes,No,Inner,Low,Safe,Sunday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Monday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Tuesday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Wednesday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Thursday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Friday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Saturday,Good
Ramapuram,Thiru Nagar,Evening,Medium,Yes,No,Inner,Low,Safe,Sunday,Good
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Monday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Monday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Monday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Tuesday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Tuesday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Tuesday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Wednesday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Wednesday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Wednesday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Thursday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Thursday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Thursday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Friday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Friday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Safe,Friday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Saturday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Saturday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Saturday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Sunday,Moderate
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Sunday,Poor
Ramapuram,Thiru Nagar,Night,Low,Yes,No,Inner,Low,Unsafe,Sunday,Poor
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Monday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Safe,Tuesday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Wednesday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Thursday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Friday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Saturday,Good
Adyar,Venkateshwar Nagar,Morning,Medium,No,No,Outer,Low,Unsafe,Sunday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Monday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Tuesday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Wednesday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Thursday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Friday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Saturday,Good
Adyar,Venkateshwar Nagar,Afternoon,Low,No,No,Outer,Low,Safe,Sunday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Monday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Tuesday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Wednesday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Thursday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Friday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Saturday,Good
Adyar,Venkateshwar Nagar,Evening,Medium,No,No,Outer,Low,Unsafe,Sunday,Good
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Monday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Tuesday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Wednesday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Thursday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Friday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Saturday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Moderate
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Poor
Adyar,Venkateshwar Nagar,Night,Low,No,No,Outer,Low,Unsafe,Sunday,Poor
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Monday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Tuesday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Wednesday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Thursday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Friday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Saturday,Good
Ramapuram,Venkateshwara Nagar,Morning,Medium,No,No,Inner,High,Safe,Sunday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Monday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Tuesday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Wednesday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Thursday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Friday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Saturday,Good
Ramapuram,Venkateshwara Nagar,Afternoon,Medium,No,No,Inner,High,Safe,Sunday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Monday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Tuesday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Wednesday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Thursday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Friday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Saturday,Good
Ramapuram,Venkateshwara Nagar,Evening,Medium,No,No,Inner,High,Safe,Sunday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Monday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Monday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Monday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Thursday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Thursday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Thursday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Friday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Friday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Friday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Saturday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Saturday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Saturday,Moderate
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Sunday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Sunday,Good
Ramapuram,Venkateshwara Nagar,Night,Low,No,No,Inner,High,Unsafe,Sunday,Moderate
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Monday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Tuesday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Wednesday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Thursday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Friday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Saturday,Good
West Mambalam,Vivekanandapuram,Morning,High,No,No,Inner,High,Safe,Sunday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Monday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Tuesday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Wednesday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Thursday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Friday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Saturday,Good
West Mambalam,Vivekanandapuram,Afternoon,Medium,No,No,Inner,High,Safe,Sunday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Monday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Tuesday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Wednesday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Thursday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Friday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Saturday,Good
West Mambalam,Vivekanandapuram,Evening,High,No,No,Inner,High,Safe,Sunday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Monday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Monday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Monday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Tuesday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Wednesday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Safe,Thursday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Thursday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Thursday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Friday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Friday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Friday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Saturday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Saturday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Saturday,Moderate
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Sunday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Sunday,Good
West Mambalam,Vivekanandapuram,Night,Low,No,No,Inner,High,Unsafe,Sunday,Moderate
